Account,date,daily_pnl,trades,fg_value,profit_bucket,next_day_bucket,Cluster
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,19.956089,6,39.0,Profit,Profit,2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,11.839106000000001,5,47.0,Profit,Profit,2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,50.899228,13,72.0,Profit,Neutral,2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1.023851,1,63.0,Neutral,Neutral,2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,0.265698,1,61.0,Neutral,Neutral,2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,-0.08516699999999999,8,54.0,Neutral,Profit,2
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,-2.5534149999999998,9,77.0,Neutral,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,-0.09906000000000104,14,75.0,Neutral,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,-3.41119,3,70.0,Neutral,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,-710.786946,15,75.0,Loss,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,-17.60528,10,84.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,2215.402997,69,88.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,2137.203852,33,80.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,1484.528402,22,86.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,-8.138354999999999,15,83.0,Neutral,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,2626.800865,76,83.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,-0.15074600000000027,22,82.0,Neutral,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,-260.909686,57,94.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,31.04129,10,78.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,59.744873999999996,6,84.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,16196.864846,53,80.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,121.535562,59,76.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,7591.307059,37,78.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,2069.92634,33,84.0,Profit,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,-123.870122,9,72.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,130.883691,12,78.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,8544.6855,19,74.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,7639.595794,62,83.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,1966.9289449999999,63,76.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,214.770101,15,87.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,305.55784,11,74.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,6.476289999999996,29,70.0,Neutral,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,343.63336100000004,11,73.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,0.19908,2,65.0,Neutral,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,2243.319777,49,64.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,21980.47249,136,50.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,-2.454844,7,69.0,Neutral,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,-18.998214,12,70.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,913.985947,57,75.0,Profit,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,-33.4413,2,77.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,11437.823511999999,74,77.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,1535.55008,82,76.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,59.672564,15,76.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,12769.669401000001,229,84.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,3776.64959,104,75.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,363.482456,38,75.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,2167.17715,53,75.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,159.201612,15,70.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,14418.18988,132,76.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,88.50699399999999,21,68.0,Profit,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,-639.3510530000001,61,49.0,Loss,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,-1145.924392,149,44.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,17378.569333,321,50.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,590.06989,47,50.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,3057.28245,149,49.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,8502.805925,60,55.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,169.617628,24,25.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,25.30602,10,21.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,11113.173067,89,20.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,279.152034,15,25.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,1.17533,3,34.0,Neutral,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,276.7687,13,24.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,924.898908,25,45.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,1215.774424,74,31.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,514.5145660000001,15,30.0,Profit,Loss,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,-3323.090682,211,46.0,Loss,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,2323.99174,65,47.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,1334.414834,9,34.0,Profit,Neutral,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,1.1031579999999999,6,44.0,Neutral,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,160.127816,26,25.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,1419.922474,45,25.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,18.103863,8,31.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,11.209037,7,33.0,Profit,Profit,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,29.8368,2,72.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-05-01,0.0,3,63.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,0.0,2,76.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,152.85358,9,52.0,Profit,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,-3238.8,6,64.0,Loss,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,-2478.06972,11,54.0,Loss,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,0.0,1,65.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,0.0,5,72.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,0.0,3,69.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,0.0,1,68.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,0.0,1,52.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,0.0,1,37.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,0.0,1,34.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,215.754798,27,17.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,0.0,11,29.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-17,0.0,29,25.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-30,0.0,1,34.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-09-05,0.0,1,29.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,48.185146,6,83.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-19,0.0,1,90.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-29,17511.326788,56,78.0,Profit,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-30,19050.661786,39,84.0,Profit,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-01,13.566929,3,81.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-02,0.0,1,80.0,Neutral,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,0.0,36,83.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,346.827642,6,80.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,0.0,4,83.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,22.80272,3,74.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-20,0.0,2,76.0,Neutral,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-23,-5978.38652,3,75.0,Loss,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-24,0.0,2,75.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,19.530304,2,48.0,Profit,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,-350.632694,7,55.0,Loss,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-06,600.008922,37,25.0,Profit,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-10,-8224.491085,26,20.0,Loss,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-11,-58444.949486,119,24.0,Loss,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-06,0.0,19,34.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-07,9485.86,61,23.0,Profit,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-09,0.0,30,18.0,Neutral,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-12,2466.604719,32,43.0,Profit,Profit,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-13,1076.778732,9,45.0,Profit,Loss,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-21,-3533.6725370000004,124,39.0,Loss,Neutral,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-22,0.0,1,47.0,Neutral,Profit,1
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-12,0.0,2,80.0,Neutral,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-20,-808.158708,2,83.0,Loss,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-01,0.0,1,81.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-03,0.0,1,76.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-05,0.0,6,84.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-06,0.0,20,72.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-09,483.662076,8,78.0,Profit,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-10,0.0,3,78.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,3721.345649,4,74.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-13,1116.8006,26,76.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-14,1898.178342,1,83.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-15,6623.483154,28,80.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-16,6942.186825,14,83.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-18,136.054186,12,81.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-20,1676.3027260000001,4,74.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-24,14849.788861,19,73.0,Profit,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-01,-9655.676981,12,66.0,Loss,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-03,0.0,1,74.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-14,0.0,3,63.0,Neutral,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-19,-1584.55781,3,77.0,Loss,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-20,-401.2638,4,76.0,Loss,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-23,0.0,4,75.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-23,2.9205,6,50.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-04,863.956464,63,15.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-05,8187.59426,43,20.0,Profit,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-10,-37230.786609,2,20.0,Loss,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-12,0.0,39,34.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-17,17926.355742,205,32.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-18,238.31419899999997,283,34.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-19,909.907336,119,32.0,Profit,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-20,0.0,82,49.0,Neutral,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-21,0.0,3,31.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-23,4988.749429,93,30.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-24,3896.627832,20,45.0,Profit,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-25,0.0,1,46.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-26,3782.33025,28,47.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-27,6504.316844999999,178,40.0,Profit,Neutral,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,0.0,142,25.0,Neutral,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,266.39774,34,28.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-06,24553.541149999997,68,34.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-07,25941.716413,929,23.0,Profit,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-08,3366.444714,14,24.0,Profit,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-09,-77308.420095,617,18.0,Loss,Loss,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-10,-831.2396219999999,306,39.0,Loss,Profit,2
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-13,3271.3693780000003,135,45.0,Profit,Profit,2
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-10-03,100.375782,5,37.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-03,0.0,2,74.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-04,540.05911,10,70.0,Profit,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-07,503.46257599999996,16,77.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-10,0.0,1,78.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-11,393.07947,4,76.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-12,0.0,4,80.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-13,135.09947,8,84.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-15,0.0,35,80.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-19,245.44495999999998,5,90.0,Profit,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-22,1050.894,22,94.0,Profit,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-23,788.45072,7,93.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-26,0.0,36,79.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-28,3855.7522,25,77.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-29,0.0,10,78.0,Neutral,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-02,0.0,1,80.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-26,29897.971695000004,32,79.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-28,0.0,10,72.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-01-12,3699.757273,3,62.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-01-13,0.0,1,61.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-02-14,8019.163096,1,48.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-04,0.0,1,28.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-05,562.1943200000001,19,30.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-06,0.0,21,34.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-09,110.553364,19,18.0,Profit,Neutral,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-10,0.0,6,39.0,Neutral,Profit,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-12,3593.989207,27,43.0,Profit,Neutral,1
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-06,0.0,45,72.0,Neutral,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,1762.46,10,83.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-17,27.63736,20,87.0,Profit,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-18,0.0,44,81.0,Neutral,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-19,2229.5212300000003,4,75.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-23,12082.95,2,70.0,Profit,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-24,0.0,7,73.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-08,0.0,12,70.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-15,0.0,2,70.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-16,0.0,30,75.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-08,0.0,5,44.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-14,0.0,12,48.0,Neutral,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-08,11894.061848,11,28.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-11,9461.082288,61,24.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-14,16017.255710000001,8,27.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-15,74293.663505,25,46.0,Profit,Profit,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-18,63015.976505,5,34.0,Profit,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-19,0.0,58,32.0,Neutral,Neutral,2
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-25,0.0,11,46.0,Neutral,Profit,2
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-20,0.0,20,66.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-25,0.0,68,72.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-19,0.0,3,64.0,Neutral,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-20,57478.456026,8,60.0,Profit,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-23,88084.992348,229,71.0,Profit,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-24,0.0,2,69.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,0.0,1,68.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-09,0.0,1,48.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-10,0.0,1,40.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-12,0.0,1,25.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-13,0.0,1,31.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-14,0.0,1,30.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-30,0.0,1,34.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-31,0.0,1,29.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-11,0.0,1,37.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-14,0.0,1,50.0,Neutral,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-21,36165.56933,23,54.0,Profit,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-05,0.0,1,49.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-11,0.0,1,32.0,Neutral,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-29,124284.948775,15,78.0,Profit,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-07,5615.052102,93,44.0,Profit,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-12,22795.8104,108,46.0,Profit,Profit,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-21,82117.04336,255,55.0,Profit,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-09,0.0,79,18.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-16,0.0,78,29.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,0.0,58,33.0,Neutral,Neutral,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,0.0,132,65.0,Neutral,Neutral,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-30,8.570313,8,84.0,Neutral,Profit,2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-01,197.422418,4,81.0,Profit,Profit,2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-03,30.727222,42,76.0,Profit,Profit,2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-04,910.584797,102,78.0,Profit,Profit,2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,3174.023699,290,84.0,Profit,Profit,2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,514.886454,108,72.0,Profit,Profit,2
